City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
128,bubaque,100,GW,1596062159,86,11.28,-15.83,78.46,20.04
129,broken hill,90,AU,1596061871,93,-31.95,141.43,46.4,8.05
130,kavieng,3,PG,1596062160,68,-2.57,150.8,83.57,5.37
131,komsomolskiy,0,UZ,1596061980,44,40.43,71.72,75.2,4.7
132,harper,81,LR,1596062160,86,4.38,-7.72,75.6,9.64
133,longyearbyen,20,SJ,1596062160,71,78.22,15.64,57.2,5.82
134,ilinskiy,100,RU,1596062161,73,55.62,38.12,69.8,4.47
135,moron,0,AR,1596062161,59,-34.65,-58.62,50,1.5
136,mahebourg,40,MU,1596062161,78,-20.41,57.7,71.6,11.41
137,port alfred,0,ZA,1596062162,71,-33.59,26.89,58.15,16.82
138,falkenstein,25,DE,1596062162,63,50.48,12.37,57,1.01
139,rosarito,5,MX,1596062162,60,32.33,-117.03,79,16.11
140,estelle,75,US,1596062162,74,29.85,-90.11,90,13.87
141,las vegas,1,US,1596061803,3,36.17,-115.14,111.99,9.17
142,uttaradit,99,TH,1596062163,98,17.67,100.5,72,0.85
143,vanimo,10,PG,1596062163,73,-2.67,141.3,82.2,6.31
144,gariaband,100,IN,1596062163,82,20.64,82.06,77.43,3.56
145,sembabule,12,UG,1596062164,59,-0.08,31.46,66.56,2.55
146,marrakesh,75,MA,1596062107,48,31.63,-8.01,86,4.7
147,ust-omchug,83,RU,1596062164,54,61.15,149.63,50.92,11.5
148,dutlwe,0,BW,1596062164,52,-23.98,23.9,48.16,4.88
149,arles,0,FR,1596062165,65,43.68,4.63,78.8,2.24
150,sfantu gheorghe,0,RO,1596062165,83,45.87,25.78,66,0.34
151,chokurdakh,75,RU,1596062165,63,70.63,147.92,45.43,9.55
152,lorut,13,AM,1596062165,92,40.94,44.77,55.62,0.51
153,vila velha,40,BR,1596062165,78,-20.33,-40.29,75.99,4.7
154,alofi,75,NU,1596062166,65,-19.06,-169.92,77,12.75
155,coquimbo,1,CL,1596062063,87,-29.95,-71.34,53.6,10.29
156,bambous virieux,40,MU,1596062166,78,-20.34,57.76,71.6,11.41
157,izvestkovyy,0,RU,1596062166,68,48.98,131.55,77.32,1.83
158,sambava,4,MG,1596062167,86,-14.27,50.17,69.22,11.14
159,chicama,4,PE,1596062167,72,-7.84,-79.15,63.82,7.09
160,caorle,45,IT,1596062167,84,45.6,12.88,78.01,5.32
161,namibe,68,AO,1596062168,83,-15.2,12.15,61.97,5.3
162,barreiras,13,BR,1596062168,42,-12.15,-44.99,73.99,3.71
163,east london,0,ZA,1596062168,70,-33.02,27.91,59.41,9.42
164,bovenden,35,DE,1596062168,77,51.58,9.93,55,2.42
165,isiro,83,CD,1596062168,94,2.77,27.62,67.12,1.28
166,dhrangadhra,100,IN,1596062169,78,22.98,71.47,83.75,9.8
167,saskylakh,0,RU,1596061955,66,71.92,114.08,54.12,4.59
168,awjilah,0,LY,1596062169,39,29.11,21.29,80.83,9.44
169,geraldton,0,AU,1596062169,76,-28.77,114.6,50,12.75
170,olafsvik,86,IS,1596062170,82,64.89,-23.71,51.19,4.97
171,mellieha,0,MT,1596062170,83,35.96,14.36,80.01,3.36
172,neryungri,100,RU,1596062128,89,56.67,124.65,61.7,5.03
173,yulara,0,AU,1596062170,42,-25.24,130.99,44.6,10.29
174,pangai,40,TO,1596062171,64,-19.8,-174.35,75.2,12.75
175,iqaluit,20,CA,1596062171,43,63.75,-68.51,71.6,17.22
176,maniitsoq,46,GL,1596062171,76,65.42,-52.9,48.92,4.25
177,roma,75,US,1596061916,78,43.21,-75.46,73.4,4.7
178,bengkulu,79,ID,1596062171,89,-3.8,102.27,73.31,4.34
179,karagaylinskiy,46,RU,1596062172,93,54.17,86.55,57.96,11.18
180,puerto ayora,20,EC,1596062172,64,-0.74,-90.35,75.2,21.92
181,huarmey,3,PE,1596062172,75,-10.07,-78.15,62.58,8.25
182,tiksi,100,RU,1596062172,86,71.69,128.87,40.01,8.12
183,sokolo,5,ML,1596062173,54,14.73,-6.12,84.81,4.92
184,jinchang,3,CN,1596062173,43,38.5,102.17,70.43,2.95
185,ribeira grande,40,PT,1596062173,88,38.52,-28.7,75.2,16.11
186,niquelandia,11,BR,1596062173,36,-14.47,-48.46,73.71,6.29
187,ulaangom,35,MN,1596062174,74,49.98,92.07,59.65,1.05
188,jumla,100,NP,1596062007,71,29.27,82.18,61.86,0.63
189,port-gentil,75,GA,1596062174,83,-0.72,8.78,77,14.32
190,pignon,1,HT,1596062174,76,19.33,-72.12,78.42,15.99
191,broome,90,US,1596062174,83,42.25,-75.83,70,3.36
192,ambulu,2,ID,1596062175,82,-8.35,113.61,66.4,3.67
193,talnakh,53,RU,1596061984,71,69.49,88.4,57.2,8.95
194,constitucion,95,CL,1596062071,70,-35.33,-72.42,49.35,5.1
195,zheleznodorozhnyy,100,RU,1596062176,73,55.75,38,69.8,4.47
196,gambela,96,ET,1596062176,92,8.25,34.58,68.95,2.64
197,thompson,40,CA,1596062177,53,55.74,-97.86,75.2,5.82
198,gaziantep,0,TR,1596062177,57,37.06,37.38,77,10.58
199,turka,80,UA,1596062177,96,49.15,23.03,64,10
200,palana,82,RU,1596062177,86,59.12,159.97,51.89,7.43
201,grevesmuhlen,70,DE,1596062177,75,53.87,11.18,59,5.01
202,flinders,0,AU,1596061976,89,-34.58,150.86,55,7
203,neiafu,40,TO,1596062178,64,-18.65,-173.98,71.6,8.05
204,vasyurinskaya,0,RU,1596062178,94,45.12,39.42,70,6.71
205,los llanos de aridane,90,ES,1596062178,73,28.66,-17.92,73.4,16.11
206,coihaique,99,CL,1596062178,74,-45.58,-72.07,35.6,1.66
207,chuy,0,UY,1596062179,81,-33.7,-53.46,43.41,3.42
208,pachino,0,IT,1596062179,56,36.72,15.09,79,4.7
209,mezen,1,RU,1596062179,68,65.85,44.24,53.94,10.36
210,karlshamn,78,SE,1596062179,87,56.17,14.86,57.2,12.75
211,oudtshoorn,0,ZA,1596062179,81,-33.59,22.2,53.6,8.05
212,san isidro,90,PE,1596062180,72,-12.12,-77.05,60.8,8.05
213,guilin,87,CN,1596062180,94,25.28,110.29,77,1.5
214,nouadhibou,14,MR,1596062180,83,20.93,-17.03,71.6,17.22
215,boromo,75,BF,1596062180,84,11.75,-2.93,76.87,3.27
216,mildura,90,AU,1596061909,100,-34.2,142.15,41,2.24
217,kerema,100,PG,1596062181,88,-7.96,145.78,77.79,12.35
218,hithadhoo,66,MV,1596062181,81,-0.6,73.08,82.09,14.99
219,eenhana,0,NA,1596062181,41,-17.47,16.33,59,1.12
220,goderich,22,CA,1596062181,75,43.75,-81.72,75,1.83
221,norman wells,75,CA,1596062181,72,65.28,-126.83,64.4,11.41
222,victoria,20,HK,1596061887,83,22.29,114.16,86,3.36
223,beloha,2,MG,1596062182,94,-25.17,45.05,61.36,5.86
224,alim,96,PH,1596062182,79,9.56,122.49,82.13,11.32
225,price,1,US,1596061923,13,39.6,-110.81,93.2,11.41
226,nikolskoye,1,RU,1596062183,77,59.7,30.79,59,6.71
227,santa rosa,100,PH,1596062183,100,14.31,121.11,77,2.77
228,sisimiut,96,GL,1596062184,70,66.94,-53.67,48.09,6.06
229,clones,100,IE,1596062184,90,54.18,-7.23,57.99,5.99
230,puerto escondido,75,MX,1596062184,66,15.85,-97.07,84.2,5.82
231,richards bay,85,ZA,1596062184,75,-28.78,32.04,65.97,3.78
232,sabalgarh,99,IN,1596062185,84,26.25,77.4,80.73,2.86
233,alexandria,40,EG,1596062072,78,31.22,29.96,78.8,6.93
234,mumford,93,GH,1596062003,90,5.26,-0.76,74.26,10.65
235,nemuro,3,JP,1596062185,88,43.32,145.57,63.39,12.64
236,zlitan,0,LY,1596062186,72,32.47,14.57,77.81,6.91
237,sao joao da barra,40,BR,1596062186,78,-21.64,-41.05,75.2,13.87
238,port said,0,EG,1596062047,78,31.26,32.28,80.6,5.82
239,kaitangata,100,NZ,1596062186,80,-46.28,169.85,51.01,1.99
240,anzio,5,IT,1596062186,88,41.49,12.62,78.01,2.24
241,carrollton,5,US,1596062052,44,32.95,-96.89,93.2,12.75
242,jutai,54,BR,1596062187,75,-5.18,-68.9,78.96,0.31
243,jianhu,100,CN,1596062187,78,29.98,120.57,82.4,4.47
244,lagoa,10,PT,1596062017,91,39.05,-27.98,73.89,26.08
245,whitehorse,90,CA,1596062187,59,60.72,-135.05,64.99,8.05
246,sistranda,75,NO,1596061987,87,63.73,8.83,57.2,10.29
247,batticaloa,97,LK,1596062188,73,7.71,81.69,79.39,6.42
248,biskamzha,92,RU,1596062188,88,53.45,89.53,55.44,2.01
249,stromness,97,GB,1596062188,81,58.97,-3.3,52,13.87
250,dumas,1,US,1596062189,33,35.87,-101.97,95,5.26
251,oranjemund,0,NA,1596062189,85,-28.55,16.43,54.43,14.07
252,tiarei,75,PF,1596062189,69,-17.53,-149.33,82.4,19.46
253,butembo,18,CD,1596062189,91,0.15,29.28,56.86,2.89
254,qaqortoq,28,GL,1596062189,71,60.72,-46.03,57.2,6.93
255,civita castellana,0,IT,1596062189,65,42.3,12.41,80.01,2.48
256,shellbrook,40,CA,1596062190,54,53.22,-106.4,84.2,12.75
257,cap malheureux,42,MU,1596062190,78,-19.98,57.61,71.01,4
258,sur,93,OM,1596062190,54,22.57,59.53,92.07,7.47
259,clyde river,75,CA,1596061973,93,70.47,-68.59,41,10.29
260,caceres,0,ES,1596062190,28,39.52,-6.37,86,1.99
261,jalu,0,LY,1596062191,25,29.03,21.55,84.16,8.99
262,krasnoselkup,57,RU,1596062105,61,65.7,82.47,56.01,6.04
263,wexford,100,IE,1596062191,98,52.33,-6.46,60.01,7
264,fez,40,MA,1596062176,54,34.04,-5,84.2,12.75
265,barrow,90,US,1596061964,75,71.29,-156.79,46.4,21.92
266,salekhard,68,RU,1596062192,88,66.53,66.6,47.23,6.17
267,moussoro,61,TD,1596062192,44,13.64,16.49,88.97,17.11
268,poso,99,ID,1596062192,68,-1.4,120.75,79.29,6.38
269,kagoro,62,NG,1596062193,98,9.6,8.38,68.13,1.07
270,pacific grove,1,US,1596062007,56,36.62,-121.92,71.6,10.29
271,luderitz,0,NA,1596062193,71,-26.65,15.16,55.4,9.17
272,sao filipe,51,CV,1596061995,86,14.9,-24.5,77.67,5.57
273,noyabrsk,5,RU,1596061923,94,63.2,75.45,46.51,4.52
274,batemans bay,0,AU,1596062194,100,-35.72,150.18,48.99,3.24
275,bilibino,80,RU,1596062194,43,68.05,166.44,53.71,5.41
276,havre-saint-pierre,90,CA,1596062194,93,50.23,-63.6,59,12.75
277,sanming,56,CN,1596062194,78,26.25,117.62,78.57,1.79
278,hurghada,4,EG,1596062139,30,27.26,33.81,95,8.05
279,baie-comeau,90,CA,1596062195,87,49.22,-68.15,60.8,12.75
280,kargil,28,IN,1596062195,55,34.57,76.1,56.34,6.04
281,ilulissat,11,GL,1596062195,75,69.22,-51.1,44.6,4.7
282,mamallapuram,75,IN,1596062196,94,12.63,80.17,80.6,4.7
283,shahrud,14,IR,1596062196,44,36.42,54.98,76.93,2.66
284,mehamn,0,NO,1596062196,81,71.04,27.85,53.6,10.29
285,kawalu,15,ID,1596062196,92,-7.38,108.21,64.04,1.3
286,yalvac,0,TR,1596062196,30,38.3,31.18,68.86,4.79
287,kanepi,1,EE,1596062196,93,57.98,26.76,55.99,4.7
288,boguchar,0,RU,1596062197,45,49.94,40.55,69.35,4.63
289,jand,31,PK,1596062197,50,33.43,72.02,91.62,10.36
290,inverell,1,AU,1596062197,87,-29.78,151.12,53.01,4.5
291,fortuna,25,US,1596062197,75,40.6,-124.16,70,4
292,humaita,0,BR,1596062198,44,-7.51,-63.02,81.73,2.64
293,kahului,40,US,1596062198,45,20.89,-156.47,86,23.04
294,narsaq,17,GL,1596061971,71,60.92,-46.05,57.2,6.93
295,honiara,75,SB,1596062198,100,-9.43,159.95,75.2,4.7
296,ostrovnoy,0,RU,1596061996,90,68.05,39.51,48.88,13.09
297,leningradskiy,15,RU,1596062199,70,69.38,178.42,43.41,13.09
298,tonantins,55,BR,1596062199,72,-2.87,-67.8,79.16,1.07
299,fort nelson,75,CA,1596062199,68,58.81,-122.7,64.4,10.29
300,atasu,0,KZ,1596062199,62,48.68,71.64,57.43,4.47
301,prainha,13,BR,1596062200,58,-1.8,-53.48,80.42,4.16
302,pisco,7,PE,1596062200,68,-13.7,-76.22,64.4,6.93
303,grand gaube,42,MU,1596062200,78,-20.01,57.66,71.01,4
304,ganzhou,89,CN,1596062200,88,28.82,115.43,80.92,3.56
305,morro bay,1,US,1596062201,50,35.37,-120.85,84,13.87
306,datong,99,CN,1596062201,69,40.09,113.29,71.73,4.9
307,yangjiang,96,CN,1596062201,85,21.85,111.97,80.96,4.76
308,esperance,0,AU,1596062201,93,-33.87,121.9,46.4,14.99
309,sibolga,100,ID,1596062201,71,1.74,98.78,76.53,4.14
310,dalvik,74,IS,1596062202,71,65.97,-18.53,51.8,6.93
311,meulaboh,95,ID,1596062202,77,4.14,96.13,77.54,4.5
312,auki,87,SB,1596062202,65,-8.77,160.7,85.48,2.1
313,bijawar,100,IN,1596062202,86,24.63,79.5,78.35,1.57
314,puri,40,IN,1596062202,88,19.8,85.85,82.4,3.36
